,ID,Count
243,18531,149.09914294041286
244,18532,125.49719919119136
245,18533,112.34069423663705
246,18534,120.79675173359203
247,18535,140.09232594337573
248,18536,161.32505425689746
249,18537,208.46721870791703
250,18538,295.8955414192747
251,18539,328.03900534649785
252,18540,331.5144877090872
253,18541,293.19871903956096
254,18542,313.50085371501234
255,18543,309.5410828264889
256,18544,301.6405327563414
257,18545,308.6674643091168
258,18546,316.2641470688742
259,18547,335.588208839007
260,18548,322.48867900515023
261,18549,301.0090585019366
262,18550,302.1010816486516
263,18551,294.9601998544797
264,18552,266.69841914234667
265,18553,212.83929142103528
266,18554,180.1275966364093
267,18555,148.83299787331373
268,18556,125.27318408392247
269,18557,112.14016376398689
270,18558,120.58112702266834
271,18559,139.84225823169763
272,18560,161.037085684153
273,18561,208.09510039243372
274,18562,295.36736173177076
275,18563,327.4534489082293
276,18564,330.9227274626119
277,18565,292.67535323602067
278,18566,312.94124817937904
279,18567,308.9885455641404
280,18568,301.1020981399711
281,18569,308.11648647396777
282,18570,315.69960899720775
283,18571,334.98917691569915
284,18572,321.91303001468725
285,18573,300.47175108022674
286,18574,301.5618249429424
287,18575,294.43368977109697
288,18576,415.3474756478778
289,18577,331.4690154320957
290,18578,280.52488199234506
291,18579,231.78768797573042
292,18580,195.09639743255394
293,18581,174.6434571599454
294,18582,187.78913981079972
295,18583,217.78580140151934
296,18584,250.79393886059844
297,18585,324.08056605898844
298,18586,459.99555782363205
299,18587,509.9653902471484
300,18588,515.3683322462648
301,18589,455.8031110265041
302,18590,487.3645590978417
303,18591,481.20874813163607
304,18592,468.92665047244395
305,18593,479.85063156355227
306,18594,491.66034085123727
307,18595,521.7012888517856
308,18596,501.33692139883385
309,18597,467.9449683879052
310,18598,469.64261409800974
311,18599,458.54148736758606
312,18600,405.71958203073757
313,18601,323.78545262006605
314,18602,274.0222212585337
315,18603,226.4147717250364
316,18604,190.57399758736892
317,18605,170.59516332153277
318,18606,183.4361246450462
319,18607,212.73745357191774
320,18608,244.9804513477467
321,18609,316.5682699783839
322,18610,449.33270670560177
323,18611,498.144221674824
324,18612,503.4219216685426
325,18613,445.23744222960215
326,18614,476.06728536230435
327,18615,470.05416815634715
328,18616,458.0567736351085
329,18617,468.7275331852486
330,18618,480.26348945567054
331,18619,509.6080782185561
332,18620,489.7157636247472
333,18621,457.0978472701297
334,18622,458.75614098400274
335,18623,447.91234208980626
336,18624,420.5438909592488
337,18625,335.61602671307116
338,18626,284.03453084655257
339,18627,234.68758543846474
340,18628,197.53724989043985
341,18629,176.82842273220777
342,18630,190.13857111503455
343,18631,220.51052115872204
344,18632,253.93162366742536
345,18633,328.1351403957165
346,18634,465.7505656182715
347,18635,516.3455709814023
348,18636,521.8161092274606
349,18637,461.50566708854365
350,18638,493.4619806679745
351,18639,487.22915430566275
352,18640,474.79339523265696
353,18641,485.8540463312438
354,18642,497.81150697836506
355,18643,528.2282974994791
356,18644,507.6091512960996
357,18645,473.7994313163651
358,18646,475.51831628438856
359,18647,464.27830327609496
360,18648,400.92219683403596
361,18649,319.95688824678143
362,18650,270.7820765722628
363,18651,223.73755592797892
364,18652,188.32057696042807
365,18653,168.57798015514174
366,18654,181.26710498741042
367,18655,210.22196367260943
368,18656,242.08370777699173
369,18657,312.8250443629521
370,18658,444.0196230610959
371,18659,492.2539718058784
372,18660,497.4692662344138
373,18661,439.97278257556616
374,18662,470.43808172367403
375,18663,464.49606594034344
376,18664,452.6405332503409
377,18665,463.185117614045
378,18666,474.5846682775093
379,18667,503.58227527769634
380,18668,483.9251751023851
381,18669,451.69294560144044
382,18670,453.33163100931324
383,18671,442.61605338565704
384,18672,386.4366325378861
385,18673,308.39665009261057
386,18674,260.99855445398947
387,18675,215.65378112715445
388,18676,181.5164392813722
389,18677,162.48715457916785
390,18678,174.71781356676345
391,18679,202.62651549017062
392,18680,233.33707528384093
393,18681,301.5224840922837
394,18682,427.9769223840209
395,18683,474.4685345940272
396,18684,479.4953972436178
397,18685,424.07629672149756
398,18686,453.4408659696493
399,18687,447.7135388524935
400,18688,436.28635381298835
401,18689,446.4499558913943
402,18690,457.4376338139956
403,18691,485.3875395296125
404,18692,466.4406624118268
405,18693,435.37300308567217
406,18694,436.95248178704594
407,18695,426.6240645398009
408,18696,270.8864769759274
409,18697,216.18158068017743
410,18698,182.95620279974224
411,18699,151.1701740914673
412,18700,127.24039236969882
413,18701,113.90113967385955
414,18702,122.47465430803163
415,18703,142.03824974501924
416,18704,163.5659069286335
417,18705,211.36288997338033
418,18706,300.00561792040077
419,18707,332.59556405928004
420,18708,336.11932189881657
421,18709,297.27133588097934
422,18710,317.8554732059199
423,18711,313.8406999297272
424,18712,305.8304088846615
425,18713,312.9549465930131
426,18714,320.6571495209611
427,18715,340.2496282189285
428,18716,326.96814204504824
429,18717,305.1901632662758
430,18718,306.2973549371682
431,18719,299.0572841848973
432,18720,270.40956345760736
433,18721,215.80097874172287
434,18722,182.634096331565
435,18723,150.90402902436813
436,18724,127.01637726242994
437,18725,113.70060920120939
438,18726,122.25902959710794
439,18727,141.78818203334112
440,18728,163.277938355889
441,18729,210.99077165789703
442,18730,299.4774382328968
443,18731,332.0100076210115
444,18732,335.5275616523412
445,18733,296.7479700774391
446,18734,317.29586767028667
447,18735,313.2881626673787
448,18736,305.29197426829114
449,18737,312.40396875786416
450,18738,320.0926114492946
451,18739,339.6505962956207
452,18740,326.39249305458526
453,18741,304.65285584456603
454,18742,305.7580982314591
455,18743,298.53077410151457
456,18744,419.0586199631386
457,18745,334.43070275278325
458,18746,283.0313816875007
459,18747,233.85871912678485
460,18748,196.83959061106137
461,18749,176.20390259716788
462,18750,189.46704238523932
463,18751,219.73172520316285
464,18752,253.03479153233445
465,18753,326.97623732445174
466,18754,464.10563432475806
467,18755,514.5219489599306
468,18756,519.9731664359942
469,18757,459.8757278679225
470,18758,491.7191785887493
471,18759,485.50836523487436
472,18760,473.11652660076413
473,18761,484.1381138474486
474,18762,496.0533433033242
475,18763,526.3627082317072
476,18764,505.81638443873186
477,18765,472.1260731522445
478,18766,473.8388873865264
479,18767,462.63857169800366
480,18768,409.4307263459983
481,18769,326.7471399407536
482,18770,276.52872095368934
483,18771,228.48580287609082
484,18772,192.31719076587638
485,18773,172.15560875875525
486,18774,185.1140272194858
487,18775,214.68337737356126
488,18776,247.22130401948272
489,18777,319.4639412438472
490,18778,453.44278320672777
491,18779,502.7007803876062
492,18780,508.0267558582719
493,18781,449.31005907102053
494,18782,480.4219048532119
495,18783,474.35378525958544
496,18784,462.2466497634287
497,18785,473.01501546914494
498,18786,484.6564919077574
499,18787,514.2694975984776
500,18788,494.19522666464525
501,18789,461.278952034469
502,18790,462.9524142725194
503,18791,452.00942642022386
504,18792,424.2550352745095
505,18793,338.57771403375864
506,18794,286.54103054170827
507,18795,236.75861658951908
508,18796,199.2804430689473
509,18797,178.38886816943028
510,18798,191.8164736894741
511,18799,222.45644496036556
512,18800,256.1724763391614
513,18801,331.0308116611799
514,18802,469.86064211939754
515,18803,520.9021296941845
516,18804,526.4209434171901
517,18805,465.578283929962
518,18806,497.81660015888207
519,18807,491.5287714089011
520,18808,478.98327136097714
521,18809,490.1415286151402
522,18810,502.2045094304518
523,18811,532.8897168794008
524,18812,512.0886143359976
525,18813,477.98053608070444
526,18814,479.7145895729053
527,18815,468.3753876065125
528,18816,404.63334114929677
529,18817,322.91857556746896
530,18818,273.2885762674184
531,18819,225.80858707903332
532,18820,190.06377013893552
533,18821,170.13842559236423
534,18822,182.94500756185
535,18823,212.16788747425295
536,18824,244.32456044872777
537,18825,315.72071562841546
538,18826,448.12969956222184
539,18827,496.8105305186606
540,18828,502.07410042414324
541,18829,444.04539941698454
542,18830,474.7927012145816
543,18831,468.7956830435818
544,18832,456.830409378661
545,18833,467.47259989794134
546,18834,478.9776707295962
547,18835,508.2436946576179
548,18836,488.40463814228315
549,18837,455.8740503657798
550,18838,457.52790429783
551,18839,446.71313771607464
552,18840,390.14777685314687
553,18841,311.35833741329816
554,18842,263.50505414914517
555,18843,217.72481227820884
556,18844,183.25963245987964
557,18845,164.04760001639033
558,18846,176.39571614120302
559,18847,204.57243929181413
560,18848,235.57792795557697
561,18849,304.418155357747
562,18850,432.086998885147
563,18851,479.02509330680937
564,18852,484.10023143334706
565,18853,428.14891356291605
566,18854,457.79548546055685
567,18855,452.0131559557318
568,18856,440.4762299413085
569,18857,450.73743817529066
570,18858,461.83063626608254
571,18859,490.0489589095341
572,18860,470.92012545172486
573,18861,439.55410785001146
574,18862,441.1487550755626
575,18863,430.7211488702184
576,18864,274.59762129118815
577,18865,219.14326800086496
578,18866,185.4627024948979
579,18867,153.2412052425217
580,18868,128.9835855482063
581,18869,115.46158511108204
582,18870,124.15255688247119
583,18871,143.98417354666273
584,18872,165.8067596003695
585,18873,214.2585612388437
586,18874,304.11569442152677
587,18875,337.1521227720623
588,18876,340.7241560885459
589,18877,301.3439527223977
590,18878,322.2100926968275
591,18879,318.14031703296547
592,18880,310.0202850129816
593,18881,317.24242887690946
594,18882,325.05015197304795
595,18883,344.91104759885
596,18884,331.44760508494625
597,18885,309.3712680306151
598,18886,310.4936282256849
599,18887,303.1543685153149
600,18888,274.1207077728681
601,18889,218.76266606241037
602,18890,185.14059602672063
603,18891,152.97506017542253
604,18892,128.7595704409374
605,18893,115.26105463843189
606,18894,123.9369321715475
607,18895,143.73410583498463
608,18896,165.518791027625
609,18897,213.8864429233604
610,18898,303.5875147340228
611,18899,336.5665663337937
612,18900,340.1323958420706
613,18901,300.8205869188575
614,18902,321.65048716119423
615,18903,317.587779770617
616,18904,309.4818503966113
617,18905,316.6914510417605
618,18906,324.4856139013815
619,18907,344.3120156755422
620,18908,330.87195609448327
621,18909,308.8339606089054
622,18910,309.9543715199757
623,18911,302.62785843193217
624,18912,422.7697642783993
625,18913,337.39239007347084
626,18914,285.5378813826564
627,18915,235.92975027783928
628,18916,198.58278378956885
629,18917,177.76434803439037
630,18918,191.1449449596789
631,18919,221.67764900480637
632,18920,255.2756442040705
633,18921,329.8719085899151
634,18922,468.2157108258841
635,18923,519.0785076727128
636,18924,524.5780006257235
637,18925,463.94834470934086
638,18926,496.07379807965685
639,18927,489.80798233811265
640,18928,477.3064027290842
641,18929,488.425596131345
642,18930,500.446345755411
643,18931,531.0241276116287
644,18932,510.2958474786298
645,18933,476.3071779165838
646,18934,478.03516067504313
647,18935,466.73565602842126
648,18936,413.141870661259
649,18937,329.7088272614411
650,18938,279.03522064884504
651,18939,230.55683402714516
652,18940,194.06038394438383
653,18941,173.71605419597773
654,18942,186.79192979392536
655,18943,216.62930117520474
656,18944,249.46215669121875
657,18945,322.3596125093106
658,18946,457.5528597078538
659,18947,507.25733910038844
660,18948,512.6315900480013
661,18949,453.3826759124389
662,18950,484.7765243441195
663,18951,478.6534023628236
664,18952,466.43652589174883
665,18953,477.3024977530413
666,18954,489.0494943598443
667,18955,518.9309169783992
668,18956,498.6746897045432
669,18957,465.46005679880835
670,18958,467.1486875610361
671,18959,456.10651075064146
672,18960,427.96617958977026
673,18961,341.5394013544462
674,18962,289.04753023686385
675,18963,238.8296477405735
676,18964,201.02363624745476
677,18965,179.94931360665277
678,18966,193.4943762639137
679,18967,224.40236876200908
680,18968,258.4133290108974
681,18969,333.92648292664325
682,18970,473.97071862052354
683,18971,525.4586884069666
684,18972,531.0257776069194
685,18973,469.65090077138046
686,18974,502.17121964978963
687,18975,495.8283885121393
688,18976,483.17314748929726
689,18977,494.4290108990365
690,18978,506.59751188253875
691,18979,537.5511362593222
692,18980,516.5680773758955
693,18981,482.16164084504373
694,18982,483.91086286142195
695,18983,472.4724719369301
696,18984,408.34448546455747
697,18985,325.8802628881565
698,18986,275.7950759625741
699,18987,227.87961823008771
700,18988,191.80696331744298
701,18989,171.69887102958674
702,18990,184.6229101362896
703,18991,214.1138112758965
704,18992,246.5654131204638
705,18993,318.6163868938788
706,18994,452.23977606334796
707,18995,501.36708923144283
708,18996,506.6789346138725
709,18997,448.11801625840303
710,18998,479.14732070548916
711,18999,473.09530014682
712,19000,461.02028550698117
713,19001,471.76008218183773
714,19002,483.3706731816831
715,19003,512.9051140375394
716,19004,492.8841011821811
717,19005,460.05515513011903
718,19006,461.7241775863466
719,19007,450.81022204649224
720,19008,393.85892116840756
721,19009,314.32002473398563
722,19010,266.01155384430075
723,19011,219.7958434292632
724,19012,185.00282563838707
725,19013,165.60804545361282
726,19014,178.07361871564257
727,19015,206.5183630934576
728,19016,237.81878062731295
729,19017,307.31382662321033
730,19018,436.1970753862729
731,19019,483.5816520195915
732,19020,488.7050656230764
733,19021,432.2215304043343
734,19022,462.1501049514643
735,19023,456.31277305897004
736,19024,444.66610606962854
737,19025,455.024920459187
738,19026,466.22363871816935
739,19027,494.7103782894555
740,19028,475.3995884916227
741,19029,443.73521261435064
742,19030,445.3450283640792
743,19031,434.81823320063603
744,19032,278.3087656064488
745,19033,222.10495532155247
746,19034,187.96920219005352
747,19035,155.31223639357603
748,19036,130.7267787267137
749,19037,117.02203054830451
750,19038,125.83045945691075
751,19039,145.93009734830622
752,19040,168.04761227210548
753,19041,217.15423250430703
754,19042,308.22577092265277
755,19043,341.70868148484436
756,19044,345.32899027827517
757,19045,305.4165695638161
758,19046,326.564712187735
759,19047,322.43993413620365
760,19048,314.2101611413017
761,19049,321.5299111608058
762,19050,329.4431544251348
763,19051,349.57246697877144
764,19052,335.92706812484414
765,19053,313.55237279495435
766,19054,314.68990151420155
767,19055,307.2514528457324
768,19056,277.8318520881288
769,19057,221.72435338309788
770,19058,187.64709572187627
771,19059,155.04609132647687
772,19060,130.5027636194448
773,19061,116.82150007565437
774,19062,125.61483474598705
775,19063,145.68002963662812
776,19064,167.759643699361
777,19065,216.7821141888237
778,19066,307.6975912351488
779,19067,341.1231250465758
780,19068,344.7372300317999
781,19069,304.89320376027587
782,19070,326.00510665210174
783,19071,321.8873968738552
784,19072,313.6717265249314
785,19073,320.9789333256568
786,19074,328.8786163534683
787,19075,348.9734350554637
788,19076,335.3514191343812
789,19077,313.01506537324457
790,19078,314.15064480849236
791,19079,306.72494276234966
792,19080,426.48090859366
793,19081,340.3540773941583
794,19082,288.044381077812
795,19083,238.0007814288936
796,19084,200.32597696807625
797,19085,179.32479347161285
798,19086,192.82284753411847
799,19087,223.62357280644983
800,19088,257.51649687580647
801,19089,332.76757985537836
802,19090,472.32578732701006
803,19091,523.635066385495
804,19092,529.1828348154528
805,19093,468.02096155075924
806,19094,500.4284175705643
807,19095,494.1075994413509
808,19096,481.4962788574043
809,19097,492.7130784152413
810,19098,504.83934820749784
811,19099,535.6855469915502
812,19100,514.7753105185277
813,19101,480.488282680923
814,19102,482.2314339635597
815,19103,470.8327403588388
816,19104,416.85301497651983
817,19105,332.6705145821287
818,19106,281.54172034400074
819,19107,232.62786517819958
820,19108,195.80357712289128
821,19109,175.27649963320025
822,19110,188.46983236836493
823,19111,218.57522497684823
824,19112,251.7030093629548
825,19113,325.2552837747739
826,19114,461.6629362089799
827,19115,511.81389781317057
828,19116,517.2364242377307
829,19117,457.4552927538574
830,19118,489.13114383502716
831,19119,482.95301946606196
832,19120,470.6264020200689
833,19121,481.5899800369377
834,19122,493.44249681193116
835,19123,523.5923363583207
836,19124,503.15415274444126
837,19125,469.64116156314765
838,19126,471.34496084955276
839,19127,460.20359508105906
840,19128,431.6773239050309
841,19129,344.5010886751337
842,19130,291.5540299320195
843,19131,240.90067889162788
844,19132,202.76682942596221
845,19133,181.50975904387525
846,19134,195.17227883835324
847,19135,226.34829256365256
848,19136,260.6541816826334
849,19137,336.8221541921065
850,19138,478.08079512164954
851,19139,530.0152471197488
852,19140,535.6306117966487
853,19141,473.7235176127988
854,19142,506.52583914069714
855,19143,500.12800561537756
856,19144,487.3630236176174
857,19145,498.7164931829328
858,19146,510.9905143346256
859,19147,542.2125556392438
860,19148,521.0475404157935
861,19149,486.34274560938286
862,19150,488.1071361499386
863,19151,476.5695562673476
864,19152,412.05562977981816
865,19153,328.84195020884397
866,19154,278.3015756577297
867,19155,229.95064938114206
868,19156,193.5501564959504
869,19157,173.2593164668092
870,19158,186.30081271072913
871,19159,216.05973507753995
872,19160,248.80626579219978
873,19161,321.51205815934213
874,19162,456.34985256447385
875,19163,505.92364794422497
876,19164,511.2837688036018
877,19165,452.1906330998213
878,19166,483.50194019639673
879,19167,477.39491725005826
880,19168,465.2101616353012
881,19169,476.0475644657341
882,19170,487.76367563376994
883,19171,517.5665334174608
884,19172,497.36356422207905
885,19173,464.2362598944582
886,19174,465.92045087486326
887,19175,454.9073063769098
888,19176,397.57006548366826
889,19177,317.2817120546732
890,19178,268.51805353945645
891,19179,221.86687458031759
892,19180,186.74601881689455
893,19181,167.1684908908353
894,19182,179.75152129008214
895,19183,208.46428689510108
896,19184,240.05963329904895
897,19185,310.2094978886737
898,19186,440.307151887399
899,19187,488.13821073237364
900,19188,493.3098998128058
901,19189,436.2941472457528
902,19190,466.504724442372
903,19191,460.6123901622082
904,19192,448.8559821979486
905,19193,459.31240274308334
906,19194,470.61664117025623
907,19195,499.3717976693771
908,19196,479.87905153152076
909,19197,447.91631737869
910,19198,449.54130165259585
911,19199,438.9153175310536
912,19200,282.01990992170954
913,19201,225.06664264223997
914,19202,190.47570188520916
915,19203,157.38326754463043
916,19204,132.46997190522117
917,19205,118.58247598552703
918,19206,127.50836203135032
919,19207,147.87602114994974
920,19208,170.28846494384152
921,19209,220.04990376977037
922,19210,312.3358474237788
923,19211,346.26524019762655
924,19212,349.93382446800456
925,19213,309.4891864052345
926,19214,330.91933167864255
927,19215,326.73955123944194
928,19216,318.4000372696218
929,19217,325.81739344470213
930,19218,333.8361568772217
931,19219,354.23388635869304
932,19220,340.40653116474215
933,19221,317.73347755929365
934,19222,318.8861748027182
935,19223,311.34853717615
936,19224,281.54299640338957
937,19225,224.6860407037854
938,19226,190.15359541703194
939,19227,157.11712247753127
940,19228,132.2459567979523
941,19229,118.38194551287685
942,19230,127.29273732042662
943,19231,147.6259534382716
944,19232,170.00049637109703
945,19233,219.67778545428706
946,19234,311.8076677362748
947,19235,345.679683759358
948,19236,349.34206422152926
949,19237,308.96582060169425
950,19238,330.3597261430093
951,19239,326.18701397709344
952,19240,317.8616026532515
953,19241,325.2664156095532
954,19242,333.27161880555525
955,19243,353.6348544353852
956,19244,339.83088217427917
957,19245,317.19617013758386
958,19246,318.34691809700905
959,19247,310.82202709276726
960,19248,430.1920529089207
961,19249,343.31576471484584
962,19250,290.5508807729677
963,19251,240.07181257994802
964,19252,202.06917014658373
965,19253,180.88523890883536
966,19254,194.50075010855804
967,19255,225.56949660809335
968,19256,259.7573495475425
969,19257,335.6632511208417
970,19258,476.4358638281361
971,19259,528.1916250982771
972,19260,533.7876690051821
973,19261,472.0935783921776
974,19262,504.7830370614719
975,19263,498.4072165445891
976,19264,485.68615498572444
977,19265,497.0005606991376
978,19266,509.23235065958477
979,19267,540.3469663714717
980,19268,519.2547735584258
981,19269,484.66938744526226
982,19270,486.4277072520764
983,19271,474.9298246892564
984,19272,420.56415929178047
985,19273,335.6322019028162
986,19274,284.0482200391564
987,19275,234.698896329254
988,19276,197.54677030139874
989,19277,176.83694507042276
990,19278,190.1477349428045
991,19279,220.5211487784918
992,19280,253.9438620346908
993,19281,328.15095504023725
994,19282,465.77301271010595
995,19283,516.3704565259528
996,19284,521.84125842746
997,19285,461.5279095952758
998,19286,493.4857633259347
999,19287,487.2526365693002
1000,19288,474.8162781483891
1001,19289,485.87746232083407
1002,19290,497.8354992640181
1003,19291,528.2537557382423
1004,19292,507.6336157843392
1005,19293,473.8222663274869
1006,19294,475.5412341380695
1007,19295,464.30067941147666
1008,19296,435.38846822029166
1009,19297,347.46277599582123
1010,19298,294.0605296271752
1011,19299,242.97171004268225
1012,19300,204.51002260446964
1013,19301,183.07020448109773
1014,19302,196.85018141279284
1015,19303,228.29421636529605
1016,19304,262.8950343543694
1017,19305,339.71782545756986
1018,19306,482.19087162277555
1019,19307,534.571805832531
1020,19308,540.2354459863781
1021,19309,477.79613445421717
1022,19310,510.88045863160477
1023,19311,504.42762271861585
1024,19312,491.55289974593745
1025,19313,503.0039754668292
1026,19314,515.3835167867124
1027,19315,546.8739750191653
1028,19316,525.5270034556914
1029,19317,490.5238503737222
1030,19318,492.3034094384553
1031,19319,480.6666405977652
1032,19320,415.766774095079
1033,19321,331.8036375295315
1034,19322,280.80807535288534
1035,19323,232.02168053219648
1036,19324,195.2933496744579
1037,19325,174.81976190403168
1038,19326,187.9787152851687
1039,19327,218.00565887918344
1040,19328,251.0471184639358
1041,19329,324.4077294248055
1042,19330,460.45992906559997
1043,19331,510.4802066570071
1044,19332,515.8886029933312
1045,19333,456.2632499412398
1046,19334,487.8565596873043
1047,19335,481.69453435329655
1048,19336,469.40003776362136
1049,19337,480.33504674963035
1050,19338,492.1566780858568
1051,19339,522.2279527973824
1052,19340,501.843027261977
1053,19341,468.41736465879757
1054,19342,470.1167241633799
1055,19343,459.0043907073274
1056,19344,401.281209798929
1057,19345,320.2433993753607
1058,19346,271.0245532346121
1059,19347,223.93790573137198
1060,19348,188.48921199540197
1061,19349,168.7289363280578
1062,19350,181.42942386452174
1063,19351,210.41021069674457
1064,19352,242.30048597078496
1065,19353,313.105169154137
1066,19354,444.417228388525
1067,19355,492.6947694451559
1068,19356,497.91473400253517
1069,19357,440.3667640871712
1070,19358,470.85934393327955
1071,19359,464.9120072654465
1072,19360,453.0458583262688
1073,19361,463.5998850269797
